name	word	time_w	diph	time_d
04-speaker-ym	bide	0.3637128166678849	ay_l	0.22637343171332702
04-speaker-ym	toyed	0.435097829412058	oy_l	0.2686820662330902
04-speaker-ym	bode	0.4087378951580618	ow_l	0.27630633840838215
04-speaker-ym	doubt	0.36531625202572116	aw_s	0.21149946874486147
04-speaker-ym	fears	0.44402686390785107	ia_l	0.23259032240389388
04-speaker-ym	dais	0.38214235082656245	ey_s	0.19225165075417294
04-speaker-ym	fierce	0.6299194812427942	ia_s	0.2053994425381802
04-speaker-ym	Job	0.395155593839263	ow_l	0.23315907558764337
04-speaker-ym	bourse	0.5533198358708589	ua_s	0.2634355947047453
05-speaker-gl	joys	0.6294990723562146	oy_l	0.2096951416118844
05-speaker-gl	daresay	0.7361135565337245	ea_s	0.1490676451581292
05-speaker-gl	toyed	0.44602817213842005	oy_l	0.2193509196713217
05-speaker-gl	doit	0.5230569512506111	oy_s	0.1938790060508957
05-speaker-gl	babe	0.3927577475434614	ey_l	0.1730622818281109
05-speaker-gl	dies	0.6305591836734674	ay_l	0.25813954919571813
05-speaker-gl	idiom	0.5053799639513912	ia_l	0.11445480812500008
05-speaker-gl	thereto	0.568690870731686	ea_s	0.1839576179258735
05-speaker-gl	joke	0.5327629691332341	ow_s	0.2030635449800755
05-speaker-gl	bide	0.41021572428254416	ay_l	0.2416267846644793
05-speaker-gl	bode	0.4491861030126323	ow_l	0.22580683191458917
05-speaker-gl	dice	0.40948896565428683	ay_s	0.1583557491045653
05-speaker-gl	doubt	0.4584649864086394	aw_s	0.21133172397674116
05-speaker-gl	fears	0.4084870057822343	ia_l	0.21239612735704228
05-speaker-gl	bite	0.4389381389982887	ay_s	0.16946544222074067
05-speaker-gl	boat	0.42879963951392597	ow_s	0.16491042615565732
05-speaker-gl	gourd	0.4707424850282038	ua_l	0.2400245837588102
05-speaker-gl	bows	0.4820187122467985	aw_l	0.24538797536342116
05-speaker-gl	theirs	0.5130204621531149	ea_l	0.19757297926886252
05-speaker-gl	idiot	0.5606108801545275	ia_s	0.1231212229687415
05-speaker-gl	gouge	0.47523388402980515	aw_l	0.21253546782674704
05-speaker-gl	daze	0.44259165287736835	ey_l	0.1994840983741355
05-speaker-gl	bait	0.41110052910052275	ey_s	0.18613712341342392
05-speaker-gl	dais	0.45598841471857554	ey_s	0.1870472513089112
05-speaker-gl	dare	0.33845336181276053	ea_l	0.23018527029233837
05-speaker-gl	fierce	0.4765601601423839	ia_s	0.18058950544179453
05-speaker-gl	douse	0.4815818688586546	aw_s	0.19302888651183991
05-speaker-gl	Joyce	0.4843895685410189	oy_s	0.18862188119529577
05-speaker-gl	Job	0.4276936615916256	ow_l	0.20367481847397784
05-speaker-gl	abjured	0.6490874572051055	ua_l	0.22769936752506226
05-speaker-gl	bourse	0.4831360434672973	ua_s	0.22971340161970488
05-speaker-gl	graduate	0.6499556175746619	ua_s	0.15288521820694712
06-speaker-ip	douse	0.6178072562358278	aw_s	0.2803822423385536
06-speaker-ip	thereto	0.7335657596371887	ea_s	0.20865961199294558
06-speaker-ip	theirs	0.6304139199539467	ea_l	0.3439197102175102
06-speaker-ip	gourd	0.5980120937263784	ua_l	0.29113963103162455
06-speaker-ip	abjured	0.66631746031746	ua_l	0.156781729743523
06-speaker-ip	dies	0.5199605251135857	ay_l	0.2408896442873001
06-speaker-ip	Job	0.5466994205089453	ow_l	0.2767037724180579
06-speaker-ip	boat	0.5195863395863398	ow_s	0.2605059489493975
06-speaker-ip	idiot	0.47337490551776185	ia_s	0.1572263708513688
06-speaker-ip	daze	0.6117133065347353	ey_l	0.2611978179399621
06-speaker-ip	dais	0.5105601288134274	ey_s	0.2252554282929502
06-speaker-ip	daresay	0.7098708742756372	ea_s	0.17658071995465008
06-speaker-ip	gouge	0.5002479213907804	aw_l	0.2712255726729431
06-speaker-ip	bait	0.5589903234020852	ey_s	0.18754054060791958
06-speaker-ip	babe	0.47400368480725774	ey_l	0.22767556712363302
06-speaker-ip	idiom	0.4420092927546406	ia_l	0.14431139596143083
06-speaker-ip	toyed	0.5029666342727594	oy_l	0.2575497242761884
06-speaker-ip	joke	0.4864563492063496	ow_s	0.21826435331959715
06-speaker-ip	bode	0.46811949523702623	ow_l	0.2501898868635024
06-speaker-ip	graduate	0.6394863945578209	ua_s	0.15108202804931636
06-speaker-ip	dare	0.4451713277903764	ea_l	0.35185543131473196
06-speaker-ip	Joyce	0.5701428173608605	oy_s	0.2487426898332572
06-speaker-ip	bite	0.40560544217687067	ay_s	0.18397223176854283
06-speaker-ip	bows	0.5154557823129267	aw_l	0.2866560449743645
06-speaker-ip	bide	0.436509789813357	ay_l	0.247727501261096
06-speaker-ip	fierce	0.43740116958570496	ia_s	0.19811054300050301
06-speaker-ip	doit	0.40805127236079386	oy_s	0.20383583440453634
06-speaker-ip	fears	0.5646474843905835	ia_l	0.23412433899233065
06-speaker-ip	bourse	0.5604025107627706	ua_s	0.24016133911321447
06-speaker-ip	dice	0.43735142476141675	ay_s	0.19133779630836045
06-speaker-ip	doubt	0.45645898571068244	aw_s	0.19929637201441608
06-speaker-ip	joys	0.536460410880963	oy_l	0.2810201636861933
07-speaker-lc	dais	0.4627995813710102	ey_s	0.2299938835183195
07-speaker-lc	gouge	0.4796336078290966	aw_l	0.20406526567658956
07-speaker-lc	joys	0.6133061224489795	oy_l	0.2778662229682638
07-speaker-lc	abjured	0.7429342403628105	ua_l	0.21809921466278936
07-speaker-lc	toyed	0.520133358704788	oy_l	0.2894849781928439
07-speaker-lc	joke	0.5628545862789522	ow_s	0.23543995796972084
07-speaker-lc	daresay	0.646364421670544	ea_s	0.19453568252174236
07-speaker-lc	dare	0.40683727459237673	ea_l	0.22433879362074904
07-speaker-lc	idiom	0.5163997906855045	ia_l	0.13161010498499337
07-speaker-lc	bourse	0.5617586293776746	ua_s	0.2503245267099068
07-speaker-lc	babe	0.5748299319727863	ey_l	0.29363781356812524
07-speaker-lc	douse	0.6242488662131507	aw_s	0.3067906625927179
07-speaker-lc	bait	0.6201587301587352	ey_s	0.22280938938580874
07-speaker-lc	Job	0.6169687398769028	ow_l	0.24223243561528562
07-speaker-lc	idiot	0.686510456034263	ia_s	0.1618910907358142
07-speaker-lc	gourd	0.4828376684006983	ua_l	0.23627365706010295
07-speaker-lc	daze	0.5327705052096263	ey_l	0.24253447114157467
07-speaker-lc	graduate	0.7665643738977082	ua_s	0.15294170424743214
07-speaker-lc	doit	0.6452589807853002	oy_s	0.24546719619934265
07-speaker-lc	bode	0.5823527945976892	ow_l	0.2509279044295525
07-speaker-lc	thereto	0.7069548374905494	ea_s	0.2250677044549363
07-speaker-lc	bide	0.4759625559625533	ay_l	0.30385484453793765
07-speaker-lc	boat	0.5630082004065997	ow_s	0.2033795557770901
07-speaker-lc	theirs	0.6760003540955921	ea_l	0.3570532781192668
07-speaker-lc	doubt	0.6066915019976165	aw_s	0.25531261677160444
07-speaker-lc	Joyce	0.6296385466629033	oy_s	0.26666687317307947
07-speaker-lc	fears	0.5488152420388559	ia_l	0.2934219049715523
07-speaker-lc	bite	0.5742207105064239	ay_s	0.2529584347223306
07-speaker-lc	fierce	0.6022553051071071	ia_s	0.2701176713109277
07-speaker-lc	bows	0.6239639347802637	aw_l	0.3771503907198337
07-speaker-lc	dice	0.5751053654544336	ay_s	0.2537191115762596
07-speaker-lc	dies	0.644149659863956	ay_l	0.36493990875878524
08-speaker-ni	theirs	0.5915887804397121	ea_l	0.30506272931327216
08-speaker-ni	bows	0.5825521541950116	aw_l	0.2939422141400714
08-speaker-ni	Job	0.6127190270047418	ow_l	0.26642344239283133
08-speaker-ni	dais	0.5679530786673652	ey_s	0.21677014393237037
08-speaker-ni	bourse	0.6142721088435366	ua_s	0.2559330209460544
08-speaker-ni	gouge	0.5938422776518024	aw_l	0.2441654711116854
08-speaker-ni	graduate	0.7739823633156959	ua_s	0.19445836023887253
08-speaker-ni	thereto	0.8251146384479746	ea_s	0.23260656037200889
08-speaker-ni	bode	0.424065141207997	ow_l	0.18560011358996675
08-speaker-ni	dare	0.3647305530907978	ea_l	0.2165680098150844
08-speaker-ni	idiot	0.5505127072473996	ia_s	0.10694044924057522
08-speaker-ni	daze	0.6024162028447719	ey_l	0.2678402545677585
08-speaker-ni	doit	0.4824383135970436	oy_s	0.16786206725919328
08-speaker-ni	abjured	0.6689159819772073	ua_l	0.25645670518919417
08-speaker-ni	boat	0.46521621982126504	ow_s	0.1680642333856639
08-speaker-ni	dice	0.5043541995922993	ay_s	0.18018005614943888
08-speaker-ni	fears	0.6657691453891985	ia_l	0.2589670704531599
08-speaker-ni	douse	0.553485764676239	aw_s	0.1973921708248767
08-speaker-ni	daresay	0.7121655328798155	ea_s	0.11619147900178461
08-speaker-ni	toyed	0.5289447536590401	oy_l	0.20576048089462518
08-speaker-ni	bait	0.48241462854983297	ey_s	0.19094507630047986
08-speaker-ni	doubt	0.48984291898577226	aw_s	0.22754266950444446
08-speaker-ni	Joyce	0.5102307589702519	oy_s	0.1728607367917192
08-speaker-ni	bite	0.49104197476091826	ay_s	0.17857557503404564
08-speaker-ni	babe	0.46397127739983546	ey_l	0.18814811154872757
08-speaker-ni	dies	0.6578976352445665	ay_l	0.34286766972925875
08-speaker-ni	idiom	0.5114890982033842	ia_l	0.10902955024675975
08-speaker-ni	joke	0.5245923406399555	ow_s	0.17262662629005376
08-speaker-ni	bide	0.5590816326530614	ay_l	0.3247039084634622
08-speaker-ni	gourd	0.5742068421571389	ua_l	0.36100044808343057
08-speaker-ni	joys	0.5083900226757407	oy_l	0.1889687294012674
08-speaker-ni	fierce	0.707446703509433	ia_s	0.24665063111491747
09-speaker-tz	gourd	0.3949458301839255	ua_l	0.21838672493497735
09-speaker-tz	dies	0.4970808767951631	ay_l	0.2480563000637277
09-speaker-tz	dare	0.35325774754346284	ea_l	0.24281804898422177
09-speaker-tz	boat	0.4201163781209143	ow_s	0.16555813618387383
09-speaker-tz	bait	0.4270647518266575	ey_s	0.16316903234418945
09-speaker-tz	bite	0.448986610517224	ay_s	0.1834879076681908
09-speaker-tz	bows	0.4600793650793662	aw_l	0.22502988772532717
09-speaker-tz	joke	0.5503703703703664	ow_s	0.19694659448271778
09-speaker-tz	bide	0.4619767907162853	ay_l	0.2560743760675308
09-speaker-tz	joys	0.4962633518319599	oy_l	0.24863891537060212
09-speaker-tz	dice	0.5125292988990537	ay_s	0.2071921361051352
09-speaker-tz	fears	0.5589084207432222	ia_l	0.22765415759046448
09-speaker-tz	thereto	0.7250428319475972	ea_s	0.17259630818619343
09-speaker-tz	bode	0.42451388888888886	ow_l	0.2626757905684016
09-speaker-tz	Job	0.4805550210158529	ow_l	0.23651806148816235
09-speaker-tz	Joyce	0.6078400072150103	oy_s	0.19266687054938814
09-speaker-tz	babe	0.4204273116653994	ey_l	0.19979345688738448
09-speaker-tz	douse	0.5114910503208421	aw_s	0.2689433524863034
09-speaker-tz	dais	0.4963488483112499	ey_s	0.18166238417197178
09-speaker-tz	doit	0.4371917424978662	oy_s	0.17989878076834742
09-speaker-tz	abjured	0.6842743764172354	ua_l	0.224184961156908
09-speaker-tz	gouge	0.5693468889387248	aw_l	0.3026256779370584
09-speaker-tz	toyed	0.4773777228062954	oy_l	0.25201368909199573
09-speaker-tz	theirs	0.6223781179138257	ea_l	0.24992404652277855
09-speaker-tz	fierce	0.6463592100139692	ia_s	0.23128401745212557
09-speaker-tz	idiot	0.5780407247073924	ia_s	0.13266412998996202
09-speaker-tz	daze	0.5667621156989924	ey_l	0.2542995123815075
09-speaker-tz	daresay	0.8491768707483089	ea_s	0.17601119552406885
09-speaker-tz	idiom	0.5258825635517326	ia_l	0.11388738070795057
09-speaker-tz	graduate	0.739872503840246	ua_s	0.09514941690960654
09-speaker-tz	doubt	0.5835258071482627	aw_s	0.23108943719614672
09-speaker-tz	bourse	0.48255605946080493	ua_s	0.19777185706394107
10-speaker-st	daze	0.437560675063676	ey_l	0.21794389336526776
10-speaker-st	babe	0.2831630908773768	ey_l	0.19962351816632085
10-speaker-st	bourse	0.7509410126057592	ua_s	0.27011623571083554
10-speaker-st	fierce	0.776536396089968	ia_s	0.27917615563720055
10-speaker-st	theirs	0.5251967390130652	ea_l	0.297615761953022
10-speaker-st	Job	0.6696157722348204	ow_l	0.40494957461831227
10-speaker-st	dice	0.5894648526077084	ay_s	0.301090512224107
10-speaker-st	doit	0.6001274880322498	oy_s	0.2595327330500723
10-speaker-st	daresay	0.7205972440258144	ea_s	0.18640710683295225
10-speaker-st	dies	0.6348866213151965	ay_l	0.34318899442719797
10-speaker-st	gourd	0.5783706174777592	ua_l	0.2708978708119716
10-speaker-st	dare	0.5318140589569147	ea_l	0.37978823948362717
10-speaker-st	idiom	0.5537786596119929	ia_l	0.12398325163700363
10-speaker-st	abjured	0.7246301020408126	ua_l	0.24508493953136679
10-speaker-st	graduate	0.7580061548428816	ua_s	0.20119297166404238
10-speaker-st	doubt	0.5477399848828384	aw_s	0.2819565765700247
10-speaker-st	gouge	0.5993272864701424	aw_l	0.27539222966329646
10-speaker-st	bide	0.4890191555987471	ay_l	0.28346026533218094
10-speaker-st	toyed	0.5330395880574414	oy_l	0.2918082733405214
10-speaker-st	bode	0.613404624476054	ow_l	0.27616596112129344
10-speaker-st	joke	0.5524130763416508	ow_s	0.27127780330339846
10-speaker-st	joys	0.6186463394881798	oy_l	0.273961805441445
10-speaker-st	idiot	0.5611705938414033	ia_s	0.18668268373324537
10-speaker-st	bite	0.4939261941335644	ay_s	0.2338165631563882
10-speaker-st	Joyce	0.6445110139293888	oy_s	0.20388589954881553
10-speaker-st	douse	0.6449112502143848	aw_s	0.2557227830236073
10-speaker-st	bait	0.6220515312352148	ey_s	0.23381516382930556
10-speaker-st	dais	0.6162961883165963	ey_s	0.2682065455546194
10-speaker-st	fears	0.7458383626955083	ia_l	0.2947384964637365
10-speaker-st	boat	0.5033565489688101	ow_s	0.23114056378365433
10-speaker-st	thereto	0.7052085480656984	ea_s	0.2107048482154994
10-speaker-st	bows	0.665832489023984	aw_l	0.2824832268627375
11-speaker-dz	boat	0.43025170068027196	ow_s	0.20322120181405912
11-speaker-dz	abjured	0.6314738695478188	ua_l	0.2268377821892562
11-speaker-dz	joys	0.6415003955070402	oy_l	0.20767782708769556
11-speaker-dz	doubt	0.47378528062530734	aw_s	0.2347650686097893
11-speaker-dz	dice	0.5622020060228667	ay_s	0.18625281334740862
11-speaker-dz	bait	0.5598115635408885	ey_s	0.21632203669346595
11-speaker-dz	theirs	0.5850598034184671	ea_l	0.2845551287125936
11-speaker-dz	dies	0.620150037792893	ay_l	0.25116824187654885
11-speaker-dz	gouge	0.627375738174063	aw_l	0.27587182197066085
11-speaker-dz	bourse	0.5462541121636981	ua_s	0.2619589162446303
11-speaker-dz	bide	0.43521326821326767	ay_l	0.22041046083505122
11-speaker-dz	fears	0.5834306283533444	ia_l	0.29719924458685654
11-speaker-dz	bode	0.4821478961955137	ow_l	0.24898793970222144
11-speaker-dz	thereto	0.5987468671679181	ea_s	0.18236979951265653
11-speaker-dz	gourd	0.5749995016321563	ua_l	0.31202695162571814
11-speaker-dz	doit	0.5057820375113664	oy_s	0.22437261201412895
11-speaker-dz	joke	0.3810190696649016	ow_s	0.23726544345867495
11-speaker-dz	dare	0.3567500548606546	ea_l	0.2429919439657695
11-speaker-dz	bows	0.5931172659539996	aw_l	0.283346920732491
11-speaker-dz	idiom	0.49077097505668377	ia_l	0.09217235725216
11-speaker-dz	daze	0.580201195629769	ey_l	0.20921309187581016
